,nickname,region,rank,rank_rr,rank_rating,level,match,playtime_hours,damage_round,kill_death_ratio,headshot_rate,winrate,win,kast,damage_roun,kills,death,assist,acs,kad_ratio,kill_round_ratio,first_blood,flawless_round,aces,round_win,agent1,agent1_hours,matches1,win_rate1,k/d1,adr1,acs1,average_ddealt_round1,best_map1,map1_wr,agent2,agent2_hours,matches2,win_rate2,k/d2,adr2,acs2,average_ddealt_round2,best_map2,map2_wr,agent3,agent3_hours,matches3,win_rate3,k/d3,adr3,acs3,average_ddealt_round3,best_map3,map3_wr,role1,win_rate1.1,win_lose1,kda_rate1,kda1,role2,win_rate2.1,win_lose2,kda_rate2,kda2,role3,win_rate3.1,win_lose3,kda_rate3,kda3,role4,win_rate4,win_lose4,kda_rate4,kda4,weapon_name1,weapon_type1,head_rate1,body_rate1,legs_rate1,kills1,weapon_name2,weapon_type2,head_rate2,body_rate2,legs_rate2,kills2,weapon_name3,weapon_type3,head_rate3,body_rate3,legs_rate3,kills3,map_name1,win_rate1.2,win_lose1.1,map_name2,win_rate2.2,win_lose2.1,map_name3,win_rate3.2,win_lose3.1,map_name4,win_rate4.1,win_lose4.1,map_name5,win_rate5,win_lose5,map_name6,win_rate6,win_lose6,map_name7,win_rate7,win_lose7
4,ir1s#김소바,kr,Immortal 1,33.0,1206.0,262.0,266.0,145.0,154.1,1.04,24.9,50.0,133.0,70.0,9.0,4542.0,4352.0,1343.0,235.0,1.35,0.8,647.0,189.0,11.0,50.8,Clove,28.0,52.0,51.9,0.99,164.9,254.2,0.0,Lotus,61.0,Tejo,13.0,25.0,64.0,1.18,156.8,231.5,26.0,Abyss,88.0,Deadlock,12.0,24.0,58.3,1.05,149.1,225.1,11.0,Fracture,60.0,Controller,47.9,34.37,1.39,"1,272 / 1,295 / 530",Sentinel,58.3,49.35,1.39,"1,437 / 1,270 / 329",Duelist,36.5,23.38,1.13,"1,003 / 1,057 / 193",Initiator,56.3,27.21,1.54,830 / 730 / 291,Vandal,Assault Rifles,34.0,63.0,3.0,2928.0,Sheriff,Sidearms,52.0,46.0,2.0,377.0,Ghost,Sidearms,40.0,58.0,2.0,220.0,Abyss,56.4,22.16,Bind,54.1,20.17,Pearl,51.4,19.18,Lotus,51.2,22.2,Fracture,48.7,19.2,Split,47.2,17.19,Haven,40.0,14.21
5,취미는원딜입니다#KR1,kr,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
6,PR Ze3R09#zero9,kr,Immortal 2,100.0,543.0,373.0,241.0,133.0,146.0,1.01,23.7,57.3,138.0,69.9,4.0,4045.0,3993.0,1087.0,230.7,1.29,0.8,682.0,160.0,10.0,52.2,Clove,24.0,44.0,56.8,1.03,164.1,254.1,0.0,Bind,71.0,Reyna,24.0,43.0,53.5,1.06,151.1,235.8,1.0,Haven,75.0,Neon,19.0,38.0,60.5,0.97,134.0,233.1,23.0,Split,83.0,Duelist,60.5,92.58,1.25,"2,586 / 2,517 / 569",Sentinel,30.0,6.14,1.09,281 / 304 / 49,Controller,58.7,27.19,1.42,840 / 817 / 322,Initiator,56.5,13.8,1.37,338 / 355 / 147,Vandal,Assault Rifles,42.0,54.0,3.0,1867.0,Phantom,Assault Rifles,36.0,58.0,6.0,422.0,Judge,Shotguns,13.0,80.0,7.0,407.0,Haven,75.7,28.9,Bind,67.7,21.9,Pearl,65.5,19.9,Split,55.3,21.17,Abyss,50.0,20.2,Fracture,45.5,15.16,Lotus,42.4,14.19
7,큐티뽀짝성령#하하하,kr,Ascendant 3,3.0,,405.0,234.0,124.0,148.8,0.99,31.5,50.0,117.0,70.5,0.0,3802.0,3822.0,1127.0,226.2,1.29,0.8,534.0,174.0,4.0,50.2,Reyna,45.0,85.0,48.2,1.07,153.4,232.4,7.0,Fracture,62.0,Jett,30.0,57.0,52.6,0.94,141.2,215.5,4.0,Lotus,67.0,Clove,23.0,46.0,45.7,0.95,160.0,246.2,5.0,Fracture,71.0,Controller,48.1,25.27,1.41,865 / 918 / 425,Initiator,52.4,11.1,1.23,298 / 349 / 131,Duelist,50.3,78.76,1.26,"2,556 / 2,473 / 562",Sentinel,50.0,3.3,1.12,83 / 82 / 9,Vandal,Assault Rifles,45.0,53.0,3.0,2225.0,Phantom,Assault Rifles,37.0,58.0,4.0,345.0,Ghost,Sidearms,47.0,52.0,1.0,318.0,Bind,67.6,23.11,Fracture,61.1,22.14,Pearl,53.1,17.14,Split,43.3,13.17,Lotus,42.4,14.19,Abyss,42.4,14.19,Haven,38.9,14.22
8,Yeonwoo#Ace,kr,Immortal 1,50.0,975.0,174.0,113.0,64.0,154.9,1.19,32.5,60.2,68.0,73.4,13.0,2045.0,1724.0,549.0,235.3,1.5,0.8,233.0,84.0,7.0,52.7,Clove,10.0,18.0,55.6,1.11,164.4,249.7,7.0,Lotus,75.0,Jett,9.5,17.0,88.2,1.36,168.4,252.9,36.0,Abyss,100.0,Reyna,7.8,14.0,64.3,1.28,172.2,263.0,25.0,Lotus,100.0,Duelist,68.8,33.15,1.51,930 / 732 / 172,Controller,61.9,13.7,1.58,410 / 372 / 177,Initiator,52.0,13.12,1.44,393 / 358 / 123,Sentinel,47.4,9.1,1.48,312 / 262 / 77,Vandal,Assault Rifles,47.0,50.0,3.0,1064.0,Phantom,Assault Rifles,42.0,57.0,1.0,238.0,Sheriff,Sidearms,49.0,51.0,0.0,146.0,Abyss,68.2,15.7,Split,63.6,7.4,Lotus,61.5,8.4,Fracture,60.0,12.8,Pearl,57.1,8.6,Haven,57.1,8.6,Bind,52.6,10.9
9,르르땅#르르땅땅,kr,Immortal 1,13.0,1595.0,363.0,127.0,71.0,152.0,1.09,33.8,52.0,66.0,71.0,8.0,2188.0,2016.0,547.0,234.0,1.36,0.8,329.0,87.0,3.0,51.2,Jett,20.0,35.0,42.9,1.02,149.6,234.6,2.0,Haven,63.0,Clove,11.0,22.0,68.2,1.13,162.9,251.9,12.0,Pearl,100.0,Cypher,8.6,15.0,60.0,1.25,153.0,236.3,23.0,Bind,57.0,Sentinel,67.7,21.9,1.46,557 / 462 / 119,Duelist,40.3,25.34,1.22,"1,012 / 1,000 / 207",Initiator,44.4,4.5,1.34,158 / 154 / 48,Controller,64.0,16.8,1.58,461 / 400 / 173,Vandal,Assault Rifles,50.0,46.0,4.0,1386.0,Sheriff,Sidearms,59.0,39.0,3.0,213.0,Ghost,Sidearms,56.0,41.0,4.0,124.0,Haven,63.2,12.7,Pearl,57.9,11.8,Bind,54.5,12.9,Fracture,53.3,8.6,Split,50.0,9.9,Abyss,42.1,8.1,Lotus,40.0,6.7
10,유빈 이#KR1,kr,Immortal 1,79.0,697.0,220.0,273.0,148.0,142.6,1.0,33.3,50.9,139.0,67.7,3.0,4477.0,4476.0,739.0,220.9,1.17,0.8,997.0,190.0,7.0,50.1,Jett,121.0,222.0,53.2,1.01,143.6,223.1,1.0,Bind,67.0,Reyna,18.0,36.0,41.7,0.94,139.0,211.5,14.0,Split,67.0,Chamber,2.6,5.0,80.0,1.56,158.4,247.6,46.0,Bind,100.0,Sentinel,80.0,4.1,1.75,95 / 61 / 12,Duelist,50.9,135.129,1.16,"4,348 / 4,359 / 709",Initiator,0.0,0.2,0.76,21 / 33 / 4,Controller,0.0,0.1,1.17,13 / 23 / 14,Vandal,Assault Rifles,50.0,46.0,3.0,2377.0,Operator,Sniper Rifles,11.0,88.0,1.0,481.0,Sheriff,Sidearms,62.0,37.0,1.0,386.0,Bind,68.4,26.12,Lotus,59.0,23.16,Haven,51.2,21.2,Split,51.1,23.21,Pearl,44.4,16.2,Fracture,41.7,15.21,Abyss,39.5,15.23
11,ran#1790,kr,Immortal 1,18.0,1443.0,358.0,182.0,96.0,148.7,0.97,27.1,48.4,88.0,69.8,7.0,3062.0,3168.0,818.0,231.0,1.22,0.8,541.0,105.0,5.0,50.1,Clove,27.0,52.0,53.8,0.91,159.6,242.5,14.0,Pearl,53.0,Neon,15.0,29.0,55.2,1.03,145.2,241.4,8.0,Haven,83.0,Chamber,13.0,26.0,50.0,1.1,147.6,227.8,9.0,Lotus,80.0,Initiator,60.0,6.4,1.11,136 / 168 / 50,Controller,52.8,28.24,1.28,901 / 997 / 380,Duelist,44.9,40.48,1.2,"1,553 / 1,544 / 298",Sentinel,46.7,14.16,1.22,472 / 459 / 90,Vandal,Assault Rifles,47.0,51.0,3.0,1645.0,Ghost,Sidearms,57.0,41.0,2.0,219.0,Phantom,Assault Rifles,44.0,53.0,3.0,171.0,Haven,69.2,18.8,Lotus,64.5,20.11,Bind,50.0,13.12,Split,45.0,9.1,Pearl,44.0,11.14,Abyss,38.5,10.16,Fracture,25.0,7.21
12,지능적인플레이어#KR1,kr,Immortal 1,68.0,783.0,90.0,114.0,61.0,148.4,1.05,21.2,55.3,63.0,71.1,8.0,1798.0,1719.0,524.0,227.3,1.35,0.8,296.0,88.0,3.0,52.4,Chamber,20.0,38.0,65.8,1.24,156.0,240.0,29.0,Pearl,86.0,Jett,11.0,21.0,42.9,1.08,151.2,234.9,12.0,Bind,75.0,Clove,10.0,19.0,52.6,0.91,146.1,224.2,9.0,Haven,80.0,Controller,52.6,10.8,1.4,290 / 320 / 157,Initiator,31.3,5.11,1.22,212 / 240 / 80,Duelist,56.1,23.18,1.27,653 / 639 / 157,Sentinel,65.8,25.12,1.49,643 / 520 / 130,Vandal,Assault Rifles,33.0,62.0,5.0,1066.0,Marshal,Sniper Rifles,20.0,78.0,2.0,91.0,Ghost,Sidearms,28.0,69.0,2.0,90.0,Split,71.4,10.4,Bind,71.4,10.4,Pearl,56.2,9.7,Lotus,55.6,10.8,Haven,50.0,7.7,Fracture,50.0,9.9,Abyss,40.0,8.1
13,FZZT#700,kr,Immortal 1,1.0,,248.0,89.0,47.0,164.3,1.17,19.6,49.4,44.0,71.4,22.0,1588.0,1361.0,432.0,252.0,1.48,0.9,238.0,74.0,3.0,49.9,Reyna,47.0,88.0,48.9,1.17,164.2,251.9,22.0,Lotus,69.0,Jett,0.5,1.0,100.0,1.27,169.1,264.3,20.0,Split,100.0,,,,,,,,,,,Duelist,49.4,44.45,1.48,"1,588 / 1,361 / 432",,,,,,,,,,,,,,,,Vandal,Assault Rifles,32.0,63.0,4.0,592.0,Odin,Heavy Weapons,15.0,79.0,6.0,364.0,Phantom,Assault Rifles,32.0,65.0,3.0,172.0,Lotus,69.2,9.4,Split,69.2,9.4,Abyss,54.5,6.5,Fracture,42.9,6.8,Bind,42.9,6.8,Pearl,38.5,5.8,Haven,27.3,3.8
14,GEN Icarusツ#0402,kr,Immortal 1,34.0,1174.0,292.0,91.0,49.0,161.6,1.1,30.5,56.0,51.0,71.5,14.0,1600.0,1456.0,396.0,243.3,1.37,0.9,195.0,65.0,4.0,51.9,Clove,10.0,19.0,63.2,1.01,171.0,260.3,2.0,Abyss,80.0,Chamber,8.4,16.0,56.2,1.17,168.9,248.1,26.0,Haven,29.0,Iso,6.9,13.0,61.5,1.25,177.3,267.1,35.0,Haven,100.0,Sentinel,61.5,16.9,1.41,468 / 396 / 91,Controller,63.2,12.7,1.39,352 / 347 / 129,Duelist,51.5,17.16,1.38,604 / 532 / 129,Initiator,46.2,6.7,1.23,176 / 181 / 47,Vandal,Assault Rifles,45.0,52.0,3.0,804.0,Phantom,Assault Rifles,41.0,53.0,6.0,230.0,Ghost,Sidearms,48.0,51.0,1.0,134.0,Bind,71.4,10.4,Split,66.7,8.4,Abyss,61.5,8.5,Fracture,60.0,6.4,Pearl,46.2,6.7,Haven,45.5,5.5,Lotus,44.4,8.1
15,사황 김강혁#6666,kr,Immortal 1,1.0,,360.0,219.0,119.0,126.4,0.85,24.0,52.5,115.0,66.1,21.0,3120.0,3664.0,938.0,198.1,1.11,0.7,585.0,151.0,5.0,50.7,Jett,28.0,52.0,57.7,0.89,128.8,201.5,20.0,Split,63.0,Neon,17.0,33.0,57.6,0.79,117.1,199.9,42.0,Lotus,80.0,Tejo,13.0,25.0,28.0,0.74,119.0,178.1,26.0,Fracture,67.0,Sentinel,53.3,8.7,1.02,166 / 219 / 58,Initiator,39.5,15.22,1.14,482 / 635 / 240,Duelist,57.7,79.58,1.08,"2,088 / 2,342 / 433",Controller,44.8,13.15,1.26,384 / 468 / 207,Phantom,Assault Rifles,38.0,59.0,3.0,1045.0,Vandal,Assault Rifles,47.0,51.0,2.0,636.0,Ghost,Sidearms,48.0,51.0,1.0,195.0,Pearl,64.5,20.11,Abyss,61.3,19.12,Split,60.0,18.11,Lotus,54.5,18.15,Fracture,52.9,18.16,Haven,45.2,14.17,Bind,27.6,8.2
16,미 또#1111,kr,Ascendant 3,3.0,,356.0,74.0,39.0,146.6,0.93,28.3,50.0,37.0,71.2,0.0,1144.0,1232.0,420.0,219.1,1.27,0.7,143.0,47.0,2.0,50.1,Clove,16.0,32.0,46.9,0.89,147.8,221.2,8.0,Bind,80.0,Jett,4.6,9.0,44.4,1.04,158.8,244.8,15.0,Split,50.0,Sova,3.1,6.0,100.0,0.96,140.1,198.0,18.0,Haven,100.0,Duelist,53.3,8.7,1.31,270 / 243 / 48,Controller,48.5,16.17,1.28,506 / 567 / 219,Initiator,47.8,11.11,1.25,318 / 365 / 138,Sentinel,66.7,2.1,1.14,50 / 57 / 15,Vandal,Assault Rifles,39.0,56.0,4.0,568.0,Phantom,Assault Rifles,36.0,61.0,3.0,228.0,Sheriff,Sidearms,61.0,39.0,0.0,103.0,Haven,70.0,7.3,Bind,66.7,6.3,Abyss,62.5,5.3,Lotus,45.5,5.6,Split,42.9,6.8,Fracture,40.0,6.8,Pearl,28.6,2.5
17,Botoong#5447,kr,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
18,YOLK#0715,kr,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
19,Jaegeon#1691,kr,Immortal 1,17.0,1482.0,349.0,99.0,54.0,120.2,0.88,23.9,47.5,47.0,70.0,10.0,1301.0,1473.0,534.0,177.2,1.25,0.6,86.0,72.0,0.0,49.3,Cypher,15.0,29.0,51.7,0.98,128.4,186.8,2.0,Haven,63.0,Tejo,8.1,14.0,42.9,0.81,116.2,168.9,18.0,Fracture,50.0,Fade,7.3,13.0,38.5,0.82,106.5,157.1,20.0,Pearl,40.0,Sentinel,51.4,18.17,1.26,476 / 496 / 148,Controller,54.2,13.1,1.44,326 / 351 / 180,Initiator,41.0,16.22,1.14,494 / 611 / 203,Duelist,0.0,0.1,0.53,5 / 15 / 3,Vandal,Assault Rifles,33.0,64.0,4.0,951.0,Ghost,Sidearms,39.0,58.0,4.0,111.0,Sheriff,Sidearms,39.0,61.0,0.0,73.0,Split,66.7,8.4,Fracture,61.5,8.5,Haven,50.0,7.6,Abyss,45.5,5.6,Pearl,41.2,7.9,Lotus,38.9,7.11,Bind,35.7,5.9
20,강재리#김연원,kr,Immortal 1,55.0,916.0,285.0,212.0,116.0,137.0,0.97,18.0,52.8,112.0,67.7,8.0,3311.0,3397.0,883.0,214.9,1.23,0.7,571.0,135.0,7.0,50.5,Neon,24.0,42.0,50.0,0.9,126.4,214.7,27.0,Pearl,75.0,Chamber,16.0,31.0,54.8,1.04,132.4,208.1,1.0,Fracture,71.0,Jett,17.0,30.0,50.0,0.97,143.2,221.2,2.0,Fracture,75.0,Duelist,53.4,63.53,1.19,"1,911 / 1,978 / 448",Initiator,33.3,5.1,1.21,212 / 228 / 65,Controller,47.6,10.11,1.41,326 / 352 / 172,Sentinel,58.6,34.24,1.26,862 / 839 / 198,Vandal,Assault Rifles,34.0,61.0,4.0,1225.0,Judge,Shotguns,10.0,82.0,8.0,458.0,Phantom,Assault Rifles,33.0,63.0,5.0,430.0,Haven,59.3,16.11,Fracture,58.8,20.12,Pearl,57.1,16.12,Split,56.2,18.14,Lotus,50.0,13.13,Abyss,45.5,15.18,Bind,43.8,14.18
21,브롤스타즈프로지망생#로블록스,kr,Immortal 2,111.0,471.0,57.0,53.0,26.0,180.0,1.21,28.5,58.5,31.0,73.6,30.0,1010.0,834.0,346.0,277.0,1.63,0.9,200.0,35.0,5.0,52.5,Jett,5.9,11.0,72.7,1.14,188.0,285.6,34.0,Lotus,100.0,Astra,4.7,9.0,55.6,1.47,178.9,275.8,55.0,Haven,100.0,Clove,3.6,8.0,75.0,1.49,217.3,344.8,49.0,Lotus,100.0,Controller,66.7,14.7,2.04,438 / 297 / 167,Sentinel,20.0,1.4,1.35,95 / 83 / 17,Duelist,56.5,13.1,1.37,415 / 388 / 116,Initiator,75.0,3.1,1.64,62 / 66 / 46,Vandal,Assault Rifles,43.0,53.0,3.0,552.0,Phantom,Assault Rifles,34.0,60.0,6.0,115.0,Sheriff,Sidearms,54.0,43.0,3.0,108.0,Fracture,100.0,5.0,Split,75.0,6.2,Lotus,71.4,5.2,Haven,62.5,5.3,Bind,55.6,5.4,Pearl,33.3,3.6,Abyss,28.6,2.5
22,부끄핑#0v0,kr,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
23,верно#2007,kr,Ascendant 3,3.0,,400.0,62.0,33.0,141.3,0.9,31.5,43.5,27.0,65.2,16.0,983.0,1093.0,245.0,217.8,1.12,0.7,203.0,31.0,0.0,48.0,Jett,8.9,16.0,43.8,0.89,145.6,218.6,8.0,Abyss,75.0,Neon,6.3,10.0,40.0,0.93,139.4,231.7,24.0,Lotus,50.0,Reyna,3.4,7.0,42.9,1.02,152.9,230.9,5.0,Fracture,50.0,Sentinel,42.9,3.4,1.05,112 / 124 / 18,Duelist,40.5,17.25,1.11,683 / 746 / 145,Controller,50.0,3.3,1.25,102 / 116 / 43,Initiator,57.1,4.3,1.17,86 / 107 / 39,Vandal,Assault Rifles,48.0,49.0,3.0,481.0,Phantom,Assault Rifles,47.0,49.0,4.0,125.0,Sheriff,Sidearms,70.0,29.0,1.0,69.0,Lotus,50.0,5.5,Haven,50.0,4.4,Pearl,50.0,6.6,Abyss,44.4,4.5,Split,37.5,3.5,Bind,33.3,3.6,Fracture,33.3,2.4
24,지우공주#0112,kr,Ascendant 3,3.0,,348.0,125.0,67.0,117.8,0.81,31.5,51.2,64.0,70.2,24.0,1618.0,2001.0,786.0,178.7,1.2,0.6,181.0,97.0,2.0,50.3,Fade,15.0,27.0,55.6,0.83,114.1,169.2,18.0,Pearl,80.0,Clove,11.0,21.0,33.3,0.77,137.1,213.2,34.0,Bind,33.0,Skye,9.5,19.0,57.9,0.78,106.2,159.3,23.0,Lotus,80.0,Sentinel,38.5,5.8,1.3,142 / 189 / 104,Controller,39.3,11.16,1.22,392 / 509 / 227,Duelist,50.0,15.15,1.07,446 / 497 / 85,Initiator,61.1,33.2,1.25,638 / 806 / 370,Vandal,Assault Rifles,45.0,50.0,5.0,986.0,Phantom,Assault Rifles,43.0,52.0,5.0,186.0,Sheriff,Sidearms,57.0,42.0,1.0,127.0,Haven,68.4,13.6,Pearl,61.1,11.6,Abyss,57.9,11.7,Lotus,50.0,7.7,Bind,44.4,8.1,Split,44.4,8.1,Fracture,31.6,6.13
25,어떻게사람이름이어상민#전데용,kr,Immortal 1,12.0,1613.0,247.0,89.0,47.0,155.5,1.08,31.5,51.7,46.0,69.8,12.0,1529.0,1416.0,360.0,237.9,1.33,0.8,271.0,62.0,2.0,50.5,Chamber,13.0,24.0,41.7,1.04,149.3,231.0,1.0,Pearl,43.0,Tejo,4.9,10.0,50.0,0.99,147.1,222.3,7.0,Lotus,75.0,Raze,4.0,8.0,50.0,1.09,161.9,262.0,10.0,Split,67.0,Controller,14.3,1.6,1.46,141 / 135 / 56,Duelist,53.3,16.14,1.29,512 / 468 / 92,Sentinel,51.5,17.15,1.25,576 / 546 / 107,Initiator,63.2,12.7,1.52,300 / 267 / 105,Vandal,Assault Rifles,49.0,47.0,4.0,795.0,Phantom,Assault Rifles,42.0,54.0,4.0,152.0,Sheriff,Sidearms,53.0,43.0,4.0,96.0,Split,76.9,10.3,Haven,70.0,7.3,Abyss,60.0,9.6,Fracture,45.5,5.6,Pearl,41.7,5.6,Lotus,40.0,6.9,Bind,30.8,4.9
26,지수를위한레디언트계정#0104,kr,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
27,갓 스 유#저리비켜라,kr,Ascendant 3,3.0,,176.0,105.0,56.0,130.4,1.07,24.3,56.2,59.0,73.8,9.0,1491.0,1390.0,729.0,197.2,1.6,0.7,97.0,75.0,1.0,51.5,Sova,25.0,46.0,63.0,1.14,134.1,202.4,15.0,Haven,75.0,Fade,9.9,19.0,63.2,1.21,127.8,199.2,17.0,Fracture,63.0,Astra,3.6,7.0,42.9,1.04,129.0,191.5,11.0,Pearl,60.0,Initiator,63.2,48.28,1.7,"1,112 / 978 / 551",Controller,37.5,6.1,1.45,212 / 224 / 112,Sentinel,33.3,2.4,1.14,68 / 87 / 31,Duelist,42.9,3.4,1.33,99 / 101 / 35,Phantom,Assault Rifles,35.0,57.0,8.0,532.0,Vandal,Assault Rifles,39.0,56.0,5.0,395.0,Classic,Sidearms,38.0,58.0,4.0,122.0,Haven,75.0,12.4,Bind,68.8,11.5,Pearl,66.7,10.5,Split,56.2,9.7,Lotus,53.8,7.6,Fracture,42.9,6.8,Abyss,26.7,4.11
28,ADHD X1Rs#정병유전,kr,Ascendant 2,2.0,,200.0,105.0,55.0,145.9,1.05,30.2,46.7,49.0,69.2,7.0,1685.0,1599.0,494.0,224.1,1.36,0.8,193.0,52.0,5.0,49.5,Reyna,4.8,10.0,10.0,0.74,120.6,185.7,36.0,Abyss,0.0,Jett,5.3,9.0,66.7,1.01,146.5,229.1,1.0,Lotus,100.0,Astra,5.1,9.0,55.6,1.85,210.1,322.3,94.0,Pearl,63.0,Controller,45.9,17.2,1.66,652 / 558 / 275,Duelist,50.0,15.14,1.13,480 / 490 / 76,Initiator,52.9,9.8,1.24,211 / 238 / 83,Sentinel,38.1,8.13,1.28,342 / 313 / 60,Vandal,Assault Rifles,47.0,50.0,3.0,979.0,Ghost,Sidearms,44.0,53.0,2.0,161.0,Phantom,Assault Rifles,36.0,61.0,4.0,97.0,Bind,56.2,9.7,Split,53.8,7.6,Pearl,53.3,8.7,Fracture,50.0,8.7,Lotus,38.9,7.11,Abyss,38.5,5.8,Haven,35.7,5.9
29,우마이#8156,kr,Immortal 1,29.0,1266.0,305.0,293.0,164.0,166.8,1.16,23.7,55.3,162.0,71.2,19.0,5514.0,4751.0,1277.0,258.0,1.43,0.9,908.0,209.0,14.0,51.5,Jett,59.0,111.0,55.0,1.2,168.9,261.6,27.0,Split,70.0,Reyna,32.0,57.0,57.9,1.17,169.3,261.0,19.0,Abyss,64.0,Phoenix,14.0,27.0,59.3,1.26,182.4,282.8,9.0,Bind,60.0,Duelist,55.3,120.96,1.42,"4,079 / 3,494 / 866",Controller,54.2,13.1,1.56,482 / 424 / 180,Sentinel,52.2,12.11,1.46,473 / 372 / 71,Initiator,58.6,17.12,1.39,480 / 461 / 160,Vandal,Assault Rifles,35.0,61.0,5.0,3024.0,Phantom,Assault Rifles,30.0,65.0,5.0,696.0,Ghost,Sidearms,45.0,53.0,2.0,358.0,Abyss,64.1,25.14,Pearl,61.0,25.16,Split,60.5,23.15,Bind,54.3,25.2,Fracture,50.0,24.24,Lotus,50.0,20.19,Haven,48.8,20.21
30,Diablo#98411,kr,Immortal 1,10.0,1661.0,98.0,33.0,18.0,151.5,1.15,38.7,54.5,18.0,72.1,16.0,584.0,509.0,136.0,230.3,1.41,0.8,74.0,20.0,0.0,50.9,Chamber,3.5,6.0,33.3,1.02,137.2,205.9,5.0,Fracture,50.0,Jett,3.0,5.0,40.0,1.28,173.7,275.3,39.0,Abyss,100.0,Cypher,2.3,4.0,75.0,1.33,170.2,252.3,45.0,Haven,67.0,Sentinel,41.7,5.7,1.26,213 / 199 / 37,Duelist,54.5,6.5,1.43,200 / 165 / 36,Controller,100.0,4.0,1.48,59 / 52 / 18,Initiator,50.0,3.3,1.69,112 / 93 / 45,Vandal,Assault Rifles,55.0,42.0,3.0,333.0,Phantom,Assault Rifles,51.0,47.0,2.0,60.0,Ghost,Sidearms,55.0,42.0,3.0,42.0,Split,100.0,3.0,Abyss,80.0,4.1,Bind,66.7,2.1,Fracture,66.7,4.2,Lotus,40.0,2.3,Haven,40.0,2.3,Pearl,16.7,1.5
31,토 브#Y T,kr,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
32,魔鬼 Astaroth#29위,kr,Immortal 2,128.0,401.0,178.0,62.0,33.0,124.3,0.91,18.7,54.8,34.0,70.1,18.0,901.0,990.0,308.0,196.0,1.22,0.7,128.0,41.0,2.0,50.2,Neon,9.3,17.0,64.7,0.86,114.2,192.4,35.0,Abyss,100.0,Tejo,8.3,15.0,66.7,0.95,120.2,180.5,11.0,Pearl,67.0,Jett,3.9,7.0,42.9,0.99,137.9,223.7,8.0,Split,50.0,Duelist,60.0,18.12,1.16,452 / 513 / 141,Controller,25.0,1.3,1.25,64 / 72 / 26,Sentinel,50.0,5.5,1.34,136 / 131 / 40,Initiator,55.6,10.6,1.28,249 / 274 / 101,Vandal,Assault Rifles,44.0,53.0,3.0,446.0,Judge,Shotguns,9.0,81.0,9.0,114.0,Classic,Sidearms,32.0,57.0,11.0,47.0,Lotus,83.3,5.1,Haven,70.0,7.3,Abyss,66.7,6.3,Pearl,50.0,4.3,Split,44.4,4.5,Bind,40.0,4.5,Fracture,40.0,4.6
33,첫사랑 기억 조작단 박준표#08년생,kr,Immortal 1,52.0,945.0,133.0,53.0,29.0,161.8,1.17,27.3,60.4,32.0,72.5,21.0,974.0,829.0,233.0,244.4,1.46,0.9,131.0,37.0,1.0,53.1,Iso,11.0,21.0,52.4,1.2,168.6,252.5,29.0,Abyss,67.0,Reyna,7.2,13.0,46.2,1.3,178.0,270.2,29.0,Split,100.0,Chamber,4.6,8.0,100.0,1.16,139.7,212.7,17.0,Pearl,100.0,Duelist,54.5,24.2,1.48,823 / 693 / 203,Sentinel,100.0,8.0,1.39,135 / 116 / 26,Initiator,0.0,0.1,1.0,16 / 20 / 4,,,,,,Vandal,Assault Rifles,41.0,55.0,4.0,655.0,Ghost,Sidearms,32.0,65.0,3.0,50.0,Sheriff,Sidearms,47.0,50.0,3.0,49.0,Split,87.5,7.1,Pearl,87.5,7.1,Abyss,66.7,4.2,Fracture,50.0,3.3,Lotus,50.0,5.5,Bind,50.0,4.4,Haven,28.6,2.5
